SnipSnap Coupon App,SHOPPING,4.2,9975
Extreme Coupon Finder,SHOPPING,4.1,11798
Checkout 51: Grocery coupons,SHOPPING,4.1,52896
The Coupons App,SHOPPING,4.5,181990
LivingSocial - Local Deals,SHOPPING,4.1,28523
FidMe Loyalty Cards & Deals at Grocery Supermarket,SHOPPING,4.2,33758
Stocard - Rewards Cards Wallet,SHOPPING,4.6,284721
Ratings by Consumer Reports,SHOPPING,4.3,3420
HauteLook,SHOPPING,4.1,7193
Extreme Coupon Finder,SHOPPING,4.1,11798
Checkout 51: Grocery coupons,SHOPPING,4.1,52896
Nordstrom,SHOPPING,4.6,2278
Gyft - Mobile Gift Card Wallet,SHOPPING,4.1,9701
Slice: Package Tracker,SHOPPING,4.2,16966
The Coupons App,SHOPPING,4.5,181990
Wish - Shopping Made Fun,SHOPPING,4.5,6211039
Walmart,SHOPPING,4.4,441473
Best Buy,SHOPPING,4.4,186116
LivingSocial - Local Deals,SHOPPING,4.1,28523
zulily - Shop Daily Deals in Fashion and Home,SHOPPING,4.5,28560
MiniInTheBox Online Shopping,SHOPPING,3.9,34171
Tophatter - 90 Second Auctions,SHOPPING,4.3,105773
Shopfully - Weekly Ads & Deals,SHOPPING,4.4,279428
Slickdeals: Coupons & Shopping,SHOPPING,4.5,33583
Wanelo Shopping,SHOPPING,4.6,94205
Poshmark - Buy & Sell Fashion,SHOPPING,4.3,46153
Target - now with Cartwheel,SHOPPING,4.1,68406
ASOS,SHOPPING,4.7,181798
ZALORA Fashion Shopping,SHOPPING,4.2,142512
Gyft - Mobile Gift Card Wallet,SHOPPING,4.1,9701
LivingSocial - Local Deals,SHOPPING,4.1,28523
Wanelo Shopping,SHOPPING,4.6,94205
Find&Save - Local Shopping,SHOPPING,4.0,4602
ShopSavvy Barcode & QR Scanner,SHOPPING,4.1,110425
Newegg Mobile,SHOPPING,4.5,35497
Slickdeals: Coupons & Shopping,SHOPPING,4.5,33583
Target - now with Cartwheel,SHOPPING,4.1,68406
The Home Depot,SHOPPING,4.3,44071
Wish - Shopping Made Fun,SHOPPING,4.5,6212081
Boxed Wholesale,SHOPPING,3.8,6380
La La-Shop Designer Brands Street,SHOPPING,4.5,5123
ASOS,SHOPPING,4.7,181823
TouchNote: Cards & Gifts,PHOTOGRAPHY,4.1,19232
Groovebook Photo Books & Gifts,PHOTOGRAPHY,4.0,21159
Snapfish,PHOTOGRAPHY,4.1,32398
Google Photos,PHOTOGRAPHY,4.5,10858556
Motorola Camera,PHOTOGRAPHY,3.6,219745
HD Camera - Best Cam with filters & panorama,PHOTOGRAPHY,4.5,38953
LightX Photo Editor & Photo Effects,PHOTOGRAPHY,4.7,259450
Adobe Photoshop Express:Photo Editor Collage Maker,PHOTOGRAPHY,4.2,914804
HD Camera - Quick Snap Photo & Video,PHOTOGRAPHY,4.5,21841
B612 - Beauty & Filter Camera,PHOTOGRAPHY,4.4,5282578
Waterfall Photo Frames,PHOTOGRAPHY,4.5,10349
Photo frame,PHOTOGRAPHY,4.5,859
Huji Cam,PHOTOGRAPHY,4.4,40289
Unicorn Photo,PHOTOGRAPHY,3.7,3362
HD Camera,PHOTOGRAPHY,4.3,49680
Makeup Photo Editor: Makeup Camera & Makeup Editor,PHOTOGRAPHY,4.4,10525
Moto Photo Editor,PHOTOGRAPHY,3.3,3492
InstaBeauty -Makeup Selfie Cam,PHOTOGRAPHY,4.3,654419
Garden Photo Frames - Garden Photo Editor,PHOTOGRAPHY,4.4,1864
Photo Frame,PHOTOGRAPHY,4.5,74476
Camera360 Lite - Selfie Camera,PHOTOGRAPHY,4.4,221858
Selfie Camera - Photo Editor & Filter & Sticker,PHOTOGRAPHY,4.2,401820
Night Photo Frame,PHOTOGRAPHY,4.5,4400
YouCam Makeup - Magic Selfie Makeovers,PHOTOGRAPHY,4.6,3337956
Selfie Photo Editor,PHOTOGRAPHY,4.6,11677
BeautyPlus - Easy Photo Editor & Selfie Camera,PHOTOGRAPHY,4.4,3158047
ASUS Gallery,PHOTOGRAPHY,4.3,125259
My Photo Keyboard,PHOTOGRAPHY,4.3,56114
Kids Photo Frames,PHOTOGRAPHY,4.6,15700
Pencil Photo Sketch-Sketching Drawing Photo Editor,PHOTOGRAPHY,4.4,16523
Photo Collage - Layout Editor,PHOTOGRAPHY,4.5,285788
DSLR Camera Hd Ultra Professional,PHOTOGRAPHY,4.2,4410
Snap Cat Face Camera,PHOTOGRAPHY,4.0,5855
Silent Camera [High Quality],PHOTOGRAPHY,4.4,47090
Photo Frames,PHOTOGRAPHY,4.3,28578
YouCam Perfect - Selfie Photo Editor,PHOTOGRAPHY,4.5,1579287
Open Camera,PHOTOGRAPHY,4.3,116880
Blur Image Background Editor (Blur Photo Editor),PHOTOGRAPHY,4.4,62421
Google Photos,PHOTOGRAPHY,4.5,10858538
QuickPic - Photo Gallery with Google Drive Support,PHOTOGRAPHY,4.6,847159
InstaBeauty -Makeup Selfie Cam,PHOTOGRAPHY,4.3,654418
B612 - Beauty & Filter Camera,PHOTOGRAPHY,4.4,5282558
Camera for Android,PHOTOGRAPHY,4.2,240475
Photo Editor Selfie Camera Filter & Mirror Image,PHOTOGRAPHY,4.3,527247
BeautyPlus - Easy Photo Editor & Selfie Camera,PHOTOGRAPHY,4.4,3157936
Photo Mixer,PHOTOGRAPHY,3.9,55427
Photo Editor-,PHOTOGRAPHY,4.3,68070
Wondershare PowerCam,PHOTOGRAPHY,4.2,329160
YouCam Perfect - Selfie Photo Editor,PHOTOGRAPHY,4.5,1579287
love,PHOTOGRAPHY,4.3,42677
LINE Camera - Photo editor,PHOTOGRAPHY,4.3,1517369
InstaSize Photo Filters & Collage Editor,PHOTOGRAPHY,4.3,811693
Photo Editor,PHOTOGRAPHY,4.3,42079
Camera51 - a smarter camera,PHOTOGRAPHY,4.0,29707
InstaCam - Camera for Selfie,PHOTOGRAPHY,4.0,15098
Sweet Camera,PHOTOGRAPHY,4.4,71898
Camera360: Selfie Photo Editor with Funny Sticker,PHOTOGRAPHY,4.3,4865093
RetroSelfie - Selfie Editor,PHOTOGRAPHY,4.1,106080
Mega Photo,PHOTOGRAPHY,4.2,44941
Blur Image Background,PHOTOGRAPHY,3.9,129272
MIX by Camera360,PHOTOGRAPHY,4.4,111066
Facetune - For Free,PHOTOGRAPHY,4.4,49553
Google Photos,PHOTOGRAPHY,4.5,10859051
QuickPic - Photo Gallery with Google Drive Support,PHOTOGRAPHY,4.6,847159
SuperPhoto - Effects & Filters,PHOTOGRAPHY,4.1,43296
Camera FV-5 Lite,PHOTOGRAPHY,4.0,130081
HD Camera Ultra,PHOTOGRAPHY,4.3,462152
Cameringo Lite. Filters Camera,PHOTOGRAPHY,4.2,140917
Camera ZOOM FX - FREE,PHOTOGRAPHY,4.0,88860
HD Camera Pro for Android,PHOTOGRAPHY,4.1,49211
HD Camera for Android,PHOTOGRAPHY,4.1,351254
GoPro (formerly Capture),PHOTOGRAPHY,4.0,157506
Photo Editor Pro,PHOTOGRAPHY,4.3,1871416
Open Camera,PHOTOGRAPHY,4.3,116880
Camera for Android,PHOTOGRAPHY,4.2,240475
Beauty Makeup Snappy Collage Photo Editor - Lidow,PHOTOGRAPHY,4.5,420973
Samsung SMART CAMERA App,PHOTOGRAPHY,4.0,34753
Square InPic - Photo Editor & Collage Maker,PHOTOGRAPHY,4.4,635846
Camera MX - Free Photo & Video Camera,PHOTOGRAPHY,4.3,244371
EyeEm - Camera & Photo Filter,PHOTOGRAPHY,4.2,215343
Retrica,PHOTOGRAPHY,4.3,6120977
VSCO,PHOTOGRAPHY,4.4,753115
Camera360: Selfie Photo Editor with Funny Sticker,PHOTOGRAPHY,4.3,4865107
Facetune - For Free,PHOTOGRAPHY,4.4,49553
Camera FV-5,PHOTOGRAPHY,3.8,16320
Photo Effects Pro,PHOTOGRAPHY,4.4,1494491
Photo Editor Selfie Camera Filter & Mirror Image,PHOTOGRAPHY,4.3,527248
No Crop & Square for Instagram,PHOTOGRAPHY,4.6,819774
Picture Grid Builder,PHOTOGRAPHY,4.0,33439
HD Camera for Android,PHOTOGRAPHY,4.1,351255
Photo Studio,PHOTOGRAPHY,4.2,477831
Photo Editor Pro,PHOTOGRAPHY,4.3,1871421
YouCam Makeup - Magic Selfie Makeovers,PHOTOGRAPHY,4.6,3337952
FilterGrid - Cam&Photo Editor,PHOTOGRAPHY,4.6,126337
Photo Editor-,PHOTOGRAPHY,4.3,68071
Camera for Android,PHOTOGRAPHY,4.2,240475
Mirror Photo:Editor Collage (HD),PHOTOGRAPHY,4.1,373606
Pic Stitch - #1 Collage Maker,PHOTOGRAPHY,4.2,15426
PhotoDirector Photo Editor App,PHOTOGRAPHY,4.6,714340
Pic Collage - Photo Editor,PHOTOGRAPHY,4.6,1451000
Photo Editor by Aviary,PHOTOGRAPHY,4.4,1490732
Photo Editor,PHOTOGRAPHY,4.1,114680
Photo Collage Maker,PHOTOGRAPHY,4.3,751766
Adobe Photoshop Express:Photo Editor Collage Maker,PHOTOGRAPHY,4.2,914917
BeautyPlus - Easy Photo Editor & Selfie Camera,PHOTOGRAPHY,4.4,3158151
Photo Collage Editor,PHOTOGRAPHY,4.2,1028637
Color Touch Effects,PHOTOGRAPHY,3.8,167652
InstaSize Photo Filters & Collage Editor,PHOTOGRAPHY,4.3,811714
YouCam Perfect - Selfie Photo Editor,PHOTOGRAPHY,4.5,1579343
Pixgram- video photo slideshow,PHOTOGRAPHY,4.2,93726
Fotor Photo Editor - Photo Collage & Photo Effects,PHOTOGRAPHY,4.5,597068
Snapseed,PHOTOGRAPHY,4.5,823109
Camera360: Selfie Photo Editor with Funny Sticker,PHOTOGRAPHY,4.3,4865132
Facetune - For Free,PHOTOGRAPHY,4.4,49553
Font Studio- Photo Texts Image,PHOTOGRAPHY,4.2,197295
Add Text To Photo,PHOTOGRAPHY,4.1,21578
Phonto - Text on Photos,PHOTOGRAPHY,4.3,307453
Collage&Add Stickers papelook,PHOTOGRAPHY,4.0,32896
Photo Collage - InstaMag,PHOTOGRAPHY,4.3,542561
BeautyPlus - Easy Photo Editor & Selfie Camera,PHOTOGRAPHY,4.4,3158151
ESPN,SPORTS,4.2,521138
Free Sports TV,SPORTS,4.3,1802
LiveScore: Live Sport Updates,SPORTS,4.4,283662
MLB At Bat,SPORTS,4.2,82882
NFL,SPORTS,4.1,459795
Onefootball - Soccer Scores,SPORTS,4.7,911995
Cristiano Ronaldo Wallpaper,SPORTS,4.6,1733
Futbol24,SPORTS,4.3,31908
kicker football news,SPORTS,4.3,56270
Football Live Scores,SPORTS,4.5,107724
Pro 2018 - Series A and B,SPORTS,4.6,101455
BeSoccer - Soccer Live Score,SPORTS,4.5,152780
FotMob - Live Soccer Scores,SPORTS,4.7,410384
MARCA - Sports Leader Diary,SPORTS,3.9,76346
Sahadan Live Scores,SPORTS,3.9,63938
BBC Sport,SPORTS,4.2,18678
All Football - Latest News & Videos,SPORTS,4.6,152867
Premier League - Official App,SPORTS,4.3,63580
Eurosport,SPORTS,4.0,121003
beIN SPORTS TR,SPORTS,4.0,135763
ESPN Fantasy Sports,SPORTS,4.0,176448
Top Mercato: football news,SPORTS,4.3,16016
GollerCepte Live Score,SPORTS,4.2,9992
Championat,SPORTS,4.3,36490
Hovercraft Racer,SPORTS,4.0,218
GollerCepte 1903,SPORTS,4.7,25172
League18,SPORTS,4.3,14123
Speed Boat Racing,SPORTS,4.0,2487
La Liga - Spanish Soccer League Official,SPORTS,4.5,180938
Lionel Messi Wallpapers,SPORTS,4.7,950
Goal Live Scores,SPORTS,4.4,232423
The 5th Stand,SPORTS,4.8,1664
NUsport,SPORTS,3.3,1391
U + professional baseball,SPORTS,4.3,2486
Mackolik Live Results,SPORTS,3.9,188834
Mercato foot by Maxifoot,SPORTS,4.4,697
MLB Ballpark,SPORTS,3.9,5510
MUTV - Manchester United TV,SPORTS,4.4,4549
ESPN,SPORTS,4.2,521138
NFL,SPORTS,4.1,459795
ESPN Fantasy Sports,SPORTS,4.0,176448
WatchESPN,SPORTS,4.1,288809
CBS Sports Fantasy,SPORTS,4.0,43611
ESPN,SPORTS,4.2,521138
MLB At Bat,SPORTS,4.2,82882
NBC Sports,SPORTS,3.1,78442
WatchESPN,SPORTS,4.1,288809
NBC Sports Gold,SPORTS,2.9,3017
Telemundo Deportes - Live,SPORTS,4.5,36255
SwingAid - Level up Golf,SPORTS,4.3,752
Golf Channel,SPORTS,4.1,19230
The Rules of Golf,SPORTS,4.3,926
Golf GPS by SwingxSwing,SPORTS,4.6,37167
Zepp Golf Swing Analyzer,SPORTS,4.4,2020
Live Golf Scores - US & European Golf,SPORTS,4.2,798
Golfshot: Golf GPS + Tee Times,SPORTS,4.3,7543
PGA TOUR LIVE,SPORTS,3.4,1845
Golf GPS Rangefinder: Golf Pad,SPORTS,4.6,13098
Mobitee GPS Golf Free,SPORTS,4.2,1904
GolfLogix GPS + Putt Breaks,SPORTS,4.0,11085
Golfshot Plus: Golf GPS,SPORTS,4.1,3387
PGA TOUR,SPORTS,4.0,11151
Fantasy Football Manager (FPL),SPORTS,4.4,63650
ESPN Fantasy Sports,SPORTS,4.0,176450
Fantasy Football,SPORTS,3.5,50179
CBS Sports Fantasy,SPORTS,4.0,43611
ESPN,SPORTS,4.2,521140
US Open Tennis Championships 2018,SPORTS,4.0,9971
Live Tennis Rankings / LTR,SPORTS,4.8,1660
Tennis Livescore Widget,SPORTS,4.1,361
Tennis Temple - Live Scores,SPORTS,4.6,5305
Tennis 24 - tennis live scores,SPORTS,4.6,990
Tennis News and Scores,SPORTS,4.3,101
ESPN,SPORTS,4.2,521140
MLB At Bat,SPORTS,4.2,82883
MSN Sports - Scores & Schedule,SPORTS,4.5,35394
WatchESPN,SPORTS,4.1,288809
FotMob - Live Soccer Scores,SPORTS,4.7,410395
Sports Alerts - NFL edition,SPORTS,4.6,11549
ESPN,SPORTS,4.2,521140
NCAA March Madness Live,SPORTS,4.1,34123
NFL,SPORTS,4.1,459797
SportsManias Fantasy Team News,SPORTS,3.5,4057
Thuuz Sports,SPORTS,4.5,5517
NCAA Sports,SPORTS,3.9,4272
850 Sports News Digest,SPORTS,4.6,539
US Open Tennis Championships 2018,SPORTS,4.0,9971
MLB At Bat,SPORTS,4.2,82883
365Scores - Live Scores,SPORTS,4.6,666521
Cricbuzz - Live Cricket Scores & News,SPORTS,4.5,838765
Fantasy Football & NFL News,SPORTS,4.5,2943
NBA,SPORTS,4.4,108318
Golfshot: Golf GPS + Tee Times,SPORTS,4.3,7543
BBC Sport,SPORTS,4.2,18679
NHL,SPORTS,4.0,68935
NASCAR MOBILE,SPORTS,4.2,80900
WatchESPN,SPORTS,4.1,288809
MLB Ballpark,SPORTS,3.9,5511
Fantasy Football,SPORTS,3.5,50179
PGA TOUR,SPORTS,4.0,11151
Real Basketball,SPORTS,4.5,1605267
trivago: Hotels & Travel,TRAVEL_AND_LOCAL,4.2,219848
Hopper - Watch & Book Flights,TRAVEL_AND_LOCAL,4.4,52029
TripIt: Travel Organizer,TRAVEL_AND_LOCAL,4.4,49190
Trip by Skyscanner - City & Travel Guide,TRAVEL_AND_LOCAL,4.1,5150
CityMaps2Go Plan Trips Travel Guide Offline Maps,TRAVEL_AND_LOCAL,4.3,64713
Skyscanner,TRAVEL_AND_LOCAL,4.5,481545
World Travel Guide by Triposo,TRAVEL_AND_LOCAL,4.4,6012
Hotels.com: Book Hotel Rooms & Find Vacation Deals,TRAVEL_AND_LOCAL,4.5,260121
Booking.com Travel Deals,TRAVEL_AND_LOCAL,4.7,1830388
Hostelworld: Hostels & Cheap Hotels Travel App,TRAVEL_AND_LOCAL,4.4,17878
Google Trips - Travel Planner,TRAVEL_AND_LOCAL,4.1,26871
TripAdvisor Hotels Flights Restaurants Attractions,TRAVEL_AND_LOCAL,4.4,1162837
Airbnb,TRAVEL_AND_LOCAL,4.4,359403
Maps - Navigate & Explore,TRAVEL_AND_LOCAL,4.3,9235155
trivago: Hotels & Travel,TRAVEL_AND_LOCAL,4.2,219848
GPS Map Free,TRAVEL_AND_LOCAL,4.0,33782
Offline Maps & Navigation,TRAVEL_AND_LOCAL,4.7,192641
Google Earth,TRAVEL_AND_LOCAL,4.3,2338655
Southwest Airlines,TRAVEL_AND_LOCAL,3.9,24781
VZ Navigator,TRAVEL_AND_LOCAL,4.0,16101
KakaoMap - Map / Navigation,TRAVEL_AND_LOCAL,4.1,76779
Google Street View,TRAVEL_AND_LOCAL,4.2,2129689
AirAsia,TRAVEL_AND_LOCAL,3.9,98585
Goibibo - Flight Hotel Bus Car IRCTC Booking App,TRAVEL_AND_LOCAL,4.3,459851
Allegiant,TRAVEL_AND_LOCAL,3.1,5572
Amtrak,TRAVEL_AND_LOCAL,3.7,16815
JAL (Domestic and international flights),TRAVEL_AND_LOCAL,3.4,2277
Flight & Hotel Booking App - ixigo,TRAVEL_AND_LOCAL,4.4,45562
VZ Navigator for Tablets,TRAVEL_AND_LOCAL,3.6,285
TripAdvisor Hotels Flights Restaurants Attractions,TRAVEL_AND_LOCAL,4.4,1162838
VZ Navigator for Galaxy S4,TRAVEL_AND_LOCAL,3.0,2750
MAIN,TRAVEL_AND_LOCAL,3.6,7081
PagesJaunes - local search,TRAVEL_AND_LOCAL,3.8,43935
Flightradar24 Flight Tracker,TRAVEL_AND_LOCAL,4.3,171889
SNCF,TRAVEL_AND_LOCAL,3.4,15750
Fly Delta,TRAVEL_AND_LOCAL,3.7,27560
Skyscanner,TRAVEL_AND_LOCAL,4.5,481546
Despegar.com Hotels and Flights,TRAVEL_AND_LOCAL,4.4,150932
Navigation Plus,TRAVEL_AND_LOCAL,4.1,928
2GIS: directory & navigator,TRAVEL_AND_LOCAL,4.5,768833
Poynt,TRAVEL_AND_LOCAL,4.0,26665
Gaode Map,TRAVEL_AND_LOCAL,3.9,13275
TravelPirates,TRAVEL_AND_LOCAL,4.8,43054
Booking.com Travel Deals,TRAVEL_AND_LOCAL,4.7,1830387
Free Radar Detector,TRAVEL_AND_LOCAL,4.3,15680
American Airlines,TRAVEL_AND_LOCAL,3.7,16980
Where to travel - ticket. hotel. train ticket. car ticket. travel. tickets,TRAVEL_AND_LOCAL,4.2,5112
United Airlines,TRAVEL_AND_LOCAL,3.5,30447
NTES,TRAVEL_AND_LOCAL,4.3,165299
Where is my Train : Indian Railway & PNR Status,TRAVEL_AND_LOCAL,4.7,620534
MakeMyTrip-Flight Hotel Bus Cab IRCTC Rail Booking,TRAVEL_AND_LOCAL,4.3,599872
Restaurant Finder,TRAVEL_AND_LOCAL,4.1,12564
Zagat,TRAVEL_AND_LOCAL,3.1,2528
Gormey: Find Best Restaurants,TRAVEL_AND_LOCAL,4.3,34
Find Dining Restaurant Finder,TRAVEL_AND_LOCAL,4.1,427
Urbanspoon Restaurant Reviews,TRAVEL_AND_LOCAL,4.2,35560
TripAdvisor Hotels Flights Restaurants Attractions,TRAVEL_AND_LOCAL,4.4,1162837
Qatar Airways,TRAVEL_AND_LOCAL,4.3,11182
Hipmunk Hotels & Flights,TRAVEL_AND_LOCAL,4.3,16734
United Airlines,TRAVEL_AND_LOCAL,3.5,30447
CWT To Go,TRAVEL_AND_LOCAL,4.4,20313
British Airways,TRAVEL_AND_LOCAL,4.2,25740
Southwest Airlines,TRAVEL_AND_LOCAL,3.9,24781
Cheap Flights & Hotels momondo,TRAVEL_AND_LOCAL,4.2,42546
JetBlue,TRAVEL_AND_LOCAL,4.4,24281
Hopper - Watch & Book Flights,TRAVEL_AND_LOCAL,4.4,52028
Flights,TRAVEL_AND_LOCAL,4.4,18039
Fly Delta,TRAVEL_AND_LOCAL,3.7,27560
The Emirates App,TRAVEL_AND_LOCAL,4.4,22748
American Airlines,TRAVEL_AND_LOCAL,3.7,16980
KLM - Royal Dutch Airlines,TRAVEL_AND_LOCAL,3.7,7705
Skyscanner,TRAVEL_AND_LOCAL,4.5,481546
Lufthansa,TRAVEL_AND_LOCAL,3.6,14544
easyJet: Travel App,TRAVEL_AND_LOCAL,4.4,134895
IndiGo,TRAVEL_AND_LOCAL,4.0,48082
LateRooms: Find Hotel Deals,TRAVEL_AND_LOCAL,4.1,2419
Choice Hotels,TRAVEL_AND_LOCAL,4.4,17915
Hotwire Hotel & Car Rental App,TRAVEL_AND_LOCAL,4.3,10323
HOTEL DEALS,TRAVEL_AND_LOCAL,4.2,1609
trivago: Hotels & Travel,TRAVEL_AND_LOCAL,4.2,219848
HomeAway Vacation Rentals,TRAVEL_AND_LOCAL,4.3,30403
Skyscanner,TRAVEL_AND_LOCAL,4.5,481546
SPG: Starwood Hotels & Resorts,TRAVEL_AND_LOCAL,4.2,8258
Hotels.com: Book Hotel Rooms & Find Vacation Deals,TRAVEL_AND_LOCAL,4.5,260133
Booking.com Travel Deals,TRAVEL_AND_LOCAL,4.7,1830388
HotelTonight: Book amazing deals at great hotels,TRAVEL_AND_LOCAL,4.4,57573
Hostelworld: Hostels & Cheap Hotels Travel App,TRAVEL_AND_LOCAL,4.4,17878
TripAdvisor Hotels Flights Restaurants Attractions,TRAVEL_AND_LOCAL,4.4,1162837
Airbnb,TRAVEL_AND_LOCAL,4.4,359560
Hotels Combined - Cheap deals,TRAVEL_AND_LOCAL,4.1,17202
Turo - Better Than Car Rental,TRAVEL_AND_LOCAL,4.4,14114
Skyscanner,TRAVEL_AND_LOCAL,4.5,481546
HotelTonight: Book amazing deals at great hotels,TRAVEL_AND_LOCAL,4.4,57573
Maps - Navigate & Explore,TRAVEL_AND_LOCAL,4.3,9235373
GPS Status & Toolbox,TRAVEL_AND_LOCAL,4.5,149723
Airport + Flight Tracker Radar,TRAVEL_AND_LOCAL,4.2,6762
Scout GPS Navigation & Meet Up,TRAVEL_AND_LOCAL,4.2,120373
Street Panorama View,TRAVEL_AND_LOCAL,4.2,40225
Geo Tracker - GPS tracker,TRAVEL_AND_LOCAL,4.5,42849
Navmii GPS USA (Navfree),TRAVEL_AND_LOCAL,4.0,5960
Sygic Truck GPS Navigation,TRAVEL_AND_LOCAL,4.2,18294
Google Street View,TRAVEL_AND_LOCAL,4.2,2129707
Moto File Manager,TOOLS,4.1,38655
Google,TOOLS,4.4,8033493
Google Translate,TOOLS,4.4,5745093
Moto Display,TOOLS,4.2,18239
Motorola Alert,TOOLS,4.2,24199
Motorola Assist,TOOLS,4.1,37333
Cache Cleaner-DU Speed Booster (booster & cleaner),TOOLS,4.5,12759663
Moto Voice,TOOLS,4.1,33216
Calculator,TOOLS,4.3,40770
Device Help,TOOLS,4.2,28860
Account Manager,TOOLS,4.1,76604
myMetro,TOOLS,4.0,26189
File Manager,TOOLS,4.6,739329
My Telcel,TOOLS,3.1,45838
ASUS Sound Recorder,TOOLS,4.5,34126
iWnn IME for Nexus,TOOLS,3.2,2394
Samsung Max - Data Savings & Privacy Protection,TOOLS,4.3,330468
ZenUI Help,TOOLS,4.6,136874
SHAREit - Transfer & Share,TOOLS,4.6,7790693
Files Go by Google: Free up space on your phone,TOOLS,4.6,315585
Nokia mobile support,TOOLS,4.4,12215
File Manager -- Take Command of Your Files Easily,TOOLS,4.2,127223
Samsung Calculator,TOOLS,4.4,9602
Clear,TOOLS,3.1,24151
Phone,TOOLS,3.6,45483
HTC Lock Screen,TOOLS,4.1,28250
Gboard - the Google Keyboard,TOOLS,4.2,1859115
Google Korean Input,TOOLS,3.5,74819
AT&T Smart Wi-Fi,TOOLS,3.9,18513
Google app for Android TV,TOOLS,3.0,66
Sound Recorder: Recorder & Voice Changer Free,TOOLS,3.9,14552
Remote Link (PC Remote),TOOLS,4.5,87055
HTC Sense Input,TOOLS,3.4,17030
Share Music & Transfer Files - Xender,TOOLS,4.4,1280423
App vault,TOOLS,3.4,25094
TouchPal Keyboard for vivo,TOOLS,4.3,357
Google Assistant Go,TOOLS,3.7,315
My love,TOOLS,3.5,163997
DuraSpeed,TOOLS,3.8,5431
HTC Sense Input-LV,TOOLS,3.6,59
HTC Sense Input-CA,TOOLS,3.1,124
HTC Sense Input-AR,TOOLS,3.8,1420
Digital Alarm Clock,TOOLS,4.2,118439
Alarm Clock Free,TOOLS,4.0,59973
Alarm Clock,TOOLS,4.3,114788
I Can't Wake Up! Alarm Clock,TOOLS,4.5,70404
High-Powered Flashlight,TOOLS,4.5,429580
Brightest Flashlight - LED Light,TOOLS,4.5,876866
LED Flashlight,TOOLS,4.4,207706
Tiny Flashlight + LED,TOOLS,4.4,4254879
Flashlight & LED Torch,TOOLS,4.3,111507
Color Flashlight,TOOLS,4.2,472904
Flashlight,TOOLS,4.7,115409
Flashlight HD LED,TOOLS,4.3,618918
Flashlight - Torch LED Light,TOOLS,4.4,192661
Super Flashlight + LED,TOOLS,4.3,54207
Brightest LED Flashlight,TOOLS,4.5,60571
Fraction Calculator Plus Free,TOOLS,4.5,148506
Calculator Plus Free,TOOLS,4.6,679912
Mobi Calculator free & AD free!,TOOLS,4.6,77311
Calculator with Percent (Free),TOOLS,4.8,48211
Graphing Calculator,TOOLS,3.9,12388
Unit Converter,TOOLS,4.5,85387
Calculator ++,TOOLS,4.6,33509
MyScript Calculator,TOOLS,4.5,342336
ConvertPad - Unit Converter,TOOLS,4.4,90831
Unit Converter Pro,TOOLS,4.5,12718
Classic Calculator,TOOLS,4.0,85659
Scientific Calculator Free,TOOLS,4.3,16395
weight conversion calculator,TOOLS,4.0,807
Age Calculator,TOOLS,4.4,24265
EzCalculator,TOOLS,4.1,1657
SuperVPN Free VPN Client,TOOLS,4.3,576454
Hideman VPN,TOOLS,4.1,88675
Fast Secure VPN,TOOLS,4.3,56848
Free & Premium VPN - FinchVPN,TOOLS,4.2,19096
Hotspot Shield Free VPN Proxy & Wi-Fi Security,TOOLS,4.2,1116393
FREEDOME VPN Unlimited anonymous Wifi Security,TOOLS,4.3,39833
SurfEasy Secure Android VPN,TOOLS,4.5,273283
TunnelBear VPN,TOOLS,4.4,139480
VPN Free - Betternet Hotspot VPN & Private Browser,TOOLS,4.5,801054
Gboard - the Google Keyboard,TOOLS,4.2,1859109
Smart Keyboard Trial,TOOLS,4.1,65597
Google Handwriting Input,TOOLS,4.3,94427
Wifi Analyzer,TOOLS,4.4,335115
Network Signal Info,TOOLS,4.1,33926
Speedtest by Ookla,TOOLS,4.4,1028794
osmino Wi-Fi: free WiFi,TOOLS,4.2,134203
WiFi Overview 360,TOOLS,4.1,15693
Speedcheck,TOOLS,4.6,48979
Internet Speed Meter Lite,TOOLS,4.5,410303
Wifi Inspector,TOOLS,4.3,63712
WiFi Automatic,TOOLS,4.1,10595
NETGEAR WiFi Analytics,TOOLS,4.1,9496
Keypad Lock Screen,TOOLS,4.2,428581
photo keypad lockscreen,TOOLS,4.1,225544
CM Locker - Security Lockscreen,TOOLS,4.6,3090727
Solo Locker (DIY Locker),TOOLS,4.5,474439
Lock Screen,TOOLS,4.0,41137
ZERO Lock Screen,TOOLS,3.5,75336
AppLock - Fingerprint,TOOLS,4.4,745245
Applock,TOOLS,4.4,4934130
Smart AppLock (App Protect),TOOLS,4.4,137562
Screen Off and Lock,TOOLS,4.1,172990
Screen Lock,TOOLS,4.2,68309
Nova Launcher,PERSONALIZATION,4.6,1121805
Funny Ringtones,PERSONALIZATION,4.4,7146
Evie Launcher,PERSONALIZATION,4.7,139258
Golden Launcher,PERSONALIZATION,4.4,32794
Launcher,PERSONALIZATION,4.5,102923
4K Wallpapers and Ultra HD Backgrounds,PERSONALIZATION,4.6,7583
OnePlus Launcher,PERSONALIZATION,4.0,24215
Birds Sounds Ringtones & Wallpapers,PERSONALIZATION,4.6,5073
Funny Alarm Clock Ringtones,PERSONALIZATION,4.5,15633
ZenUI Launcher,PERSONALIZATION,4.7,1141545
New Launcher 2018,PERSONALIZATION,4.4,142393
Diamond Zipper Lock Screen,PERSONALIZATION,4.3,71688
